,Year,Team,GP,GS,MPG,FG%,3P%,FT%,RPG,APG,SPG,BPG,PPG
0,2011–12,Kentucky,40.0,40.0,32.0,0.623,0.15,0.709,10.4,1.3,1.3,4.7,14.2
