,Year,Team,GP,GS,MPG,FG%,3P%,FT%,RPG,APG,SPG,BPG,PPG
0,2006–07,Texas,35.0,35.0,35.9,0.473,0.404,0.816,11.1,1.3,1.9,1.9,25.8
